VonMises,s11,s22,s33,s12,s23,s31,e11,e22,e33,e12,e23,e31,lamda,ux,uy,uz
39.80348041292143,1.3875944921751304,39.046682416115885,0.3249953097713409,-0.21844506953281423,4.959814742098452e-11,1.742285668867375e-12,-0.00014891298322272919,0.0005504700782218851,-0.00016864696803879954,-8.113674011218815e-06,1.8422168386705433e-15,6.471344753749102e-17,0.0,-0.00029512704007901694,0.0011915659088719737,3.38596148017657e-14
43.12043711399822,1.5032273665230587,42.30057261745888,0.3520782522522866,-0.23664882532721762,5.375590710982582e-11,1.886639921848043e-12,-0.00016132239849128992,0.0005963425847403756,-0.0001827008820420328,-8.7898135121538e-06,1.9966480386537775e-15,7.007515263177386e-17,0.0,-0.0003197209600856027,0.0012908630679446384,3.6923176364059344e-14
46.43739381507501,1.6188602408709867,45.554462818801866,0.3791611947332312,-0.2548525811216269,5.7901042852445845e-11,2.032154824545295e-12,-0.00017373181375985068,0.0006422150912588659,-0.00019675479604526613,-9.465953013089002e-06,2.1506109140850486e-15,7.548005463507234e-17,0.0,-0.00034431488009218915,0.0013901602270173028,3.989470761737882e-14
49.75435051615179,1.7344931152189142,48.808353020144864,0.4062441372141771,-0.27305633691602654,6.205341775066733e-11,2.176699826007149e-12,-0.00018614122902841144,0.0006880875977773562,-0.0002108087100484994,-1.0142092514023844e-05,2.304841507192035e-15,8.084865218984107e-17,0.0,-0.00036890880009877406,0.0014894573860899677,4.290833148964675e-14
53.07130721722857,1.850125989566842,52.06224322148785,0.4333270796951224,-0.291260092710434,6.619177198545379e-11,2.3216868736084607e-12,-0.00019855064429697217,0.0007339601042958467,-0.00022486262405173267,-1.0818232014958978e-05,2.4585519009128755e-15,8.62340161081931e-17,0.0,-0.0003935027201053606,0.0015887545451626322,4.5876524615524584e-14
56.38826391830535,1.96575886391477,55.31613342283083,0.460410022176068,-0.30946384850483977,7.03458348312868e-11,2.465782585317648e-12,-0.00021096005956553295,0.000779832610814337,-0.000238916538054966,-1.1494371515894046e-05,2.6128450703058524e-15,9.158613070647087e-17,0.0,-0.0004180966401119469,0.0016880517042352967,4.8946771864489546e-14
59.70522061938215,2.0813917382626976,58.57002362417383,0.4874929646570127,-0.32766760429924485,7.449971342931714e-11,2.611090209236902e-12,-0.0002233694748340937,0.0008257051173328275,-0.0002529704520581993,-1.2170511016829096e-05,2.7671320727604997e-15,9.698329002800641e-17,0.0,-0.0004426905601185324,0.0017873488633079616,5.1933489022064846e-14
63.02217732045893,2.1970246126106256,61.823913825516826,0.5145759071379581,-0.3458713600936515,7.863982693344517e-11,2.7557871408424857e-12,-0.00023577889010265444,0.0008715776238513179,-0.00026702436606143256,-1.2846650517764198e-05,2.920907944855956e-15,1.0235781079100521e-16,0.0,-0.00046728448012511826,0.0018866460223806256,5.487740182345626e-14
66.3391340215357,2.3126574869585537,65.07780402685981,0.5416588496189033,-0.3640751158880547,8.27926891968221e-11,2.900941163014962e-12,-0.0002481883053712152,0.0009174501303698084,-0.00028107828006466583,-1.3522790018699174e-05,3.075156857397392e-15,1.0774919994414055e-16,0.0,-0.0004918784001317036,0.0019859431814532908,5.791272243581164e-14
69.65609072261249,2.4282903613064803,68.33169422820279,0.5687417920998484,-0.38227887168245794,8.693727813951163e-11,3.045353736368651e-12,-0.000260597720639776,0.0009633226368882987,-0.0002951321940678991,-1.419892951963415e-05,3.2290992368277443e-15,1.1311278119337472e-16,0.0,-0.0005164723201382897,0.002085240340525955,6.090144130901647e-14
72.97304742368928,2.5439232356544097,71.58558442954578,0.5958247345807938,-0.40048262747686536,9.109005719420348e-11,3.1904486952334186e-12,-0.0002730071359083367,0.001009195143406789,-0.0003091861080711324,-1.4875069020569281e-05,3.383344521758398e-15,1.1850217516057994e-16,0.0,-0.0005410662401448763,0.0021845374995986197,6.391589735519781e-14
76.29000412476607,2.659556110002337,74.83947463088877,0.622907677061739,-0.4186863832712689,9.523647672796465e-11,3.335108480104594e-12,-0.00028541655117689745,0.0010550676499252796,-0.00032324002207436575,-1.5551208521504277e-05,3.5373547375103752e-15,1.2387551695007456e-16,0.0,-0.0005656601601514616,0.002283834658671284,6.6884217447453e-14
79.60696082584285,2.775188984350264,78.09336483223174,0.6499906195426841,-0.4368901390656732,9.939055146075266e-11,3.4803128361021934e-12,-0.0002978259664454582,0.0011009401564437702,-0.000337293936077599,-1.6227348022439286e-05,3.691649357947665e-15,1.29268753917452e-16,0.0,-0.0005902540801580474,0.0023831318177439486,6.988010012643024e-14
82.92391752691964,2.890821858698191,81.34725503357475,0.67707356202363,-0.45509389486007773,1.0353887290731554e-10,3.625030569879046e-12,-0.00031023538171401897,0.0011468126629622605,-0.0003513478500808323,-1.6903487523374312e-05,3.8457303121098915e-15,1.3464396619375615e-16,0.0,-0.0006148480001646333,0.0024824289768166133,7.28135893510005e-14
86.24087422799643,3.0064547330461195,84.60114523491774,0.7041565045045746,-0.47329765065448165,1.0768073973730764e-10,3.770030990304744e-12,-0.0003226447969825797,0.0011926851694807508,-0.0003654017640840656,-1.757962702430932e-05,3.999569667394034e-15,1.4002967586876082e-16,0.0,-0.0006394419201712202,0.0025817261358892776,7.57445798772641e-14
89.5578309290732,3.1220876073940476,87.85503543626072,0.7312394469855202,-0.4915014064488887,1.1182720681888884e-10,3.914848648797154e-12,-0.0003350542122511405,0.0012385576759992411,-0.0003794556780872988,-1.8255766525244435e-05,4.153580971429245e-15,1.4540875381780457e-16,0.0,-0.0006640358401778062,0.0026810232949619423,7.873976750601548e-14
92.87478763015,3.2377204817419742,91.10892563760372,0.7583223894664649,-0.509705162243297,1.1597028611829203e-10,4.059985769205475e-12,-0.00034746362751970124,0.0012844301825177314,-0.0003935095920905321,-1.8931906026179597e-05,4.307468573936789e-15,1.5079936076736503e-16,0.0,-0.0006886297601843923,0.002780320454034607,8.175797450174546e-14
96.19174433122679,3.353353356089903,94.3628158389467,0.7854053319474107,-0.5279089180376971,1.2012910374612928e-10,4.204082781050367e-12,-0.000359873042788262,0.0013303026890362217,-0.00040756350609376537,-1.9608045527114457e-05,4.461938407974852e-15,1.561514356886499e-16,0.0,-0.0007132236801909781,0.0028796176131072712,8.480865151606342e-14
99.50870103230356,3.4689862304378307,97.6167060402897,0.8124882744283558,-0.5461126738321019,1.2427563026248556e-10,4.349444639201857e-12,-0.00037228245805682276,0.001376175195554712,-0.0004216174200969987,-2.028418502804951e-05,4.615952251337611e-15,1.6155097562976115e-16,0.0,-0.0007378176001975637,0.002978914772179936,8.776814925889666e-14
102.82565773338034,3.584619104785759,100.87059624163268,0.8395712169093014,-0.5643164296265077,1.2842203790929172e-10,4.494192090366236e-12,-0.00038469187332538347,0.0014220477020732026,-0.000435671334100232,-2.0960324528984577e-05,4.769961378806353e-15,1.6692682273795214e-16,0.0,-0.0007624115202041498,0.0030782119312526006,9.074587211829895e-14
106.14261443445714,3.7002519791336863,104.12448644297568,0.8666541593902465,-0.5825201854209148,1.3257129842530042e-10,4.639050238799151e-12,-0.0003971012885939443,0.0014679202085916931,-0.00044972524810346523,-2.163646402991969e-05,4.924076069748853e-15,1.723073744038761e-16,0.0,-0.0007870054402107362,0.0031775090903252653,9.375589377306031e-14
109.45957113553392,3.815884853481613,107.37837664431868,0.8937371018711916,-0.6007239412153181,1.3671436583774859e-10,4.7839607641275814e-12,-0.0004095107038625051,0.0015137927151101834,-0.00046377916210669866,-2.2312603530854663e-05,5.07796294673424e-15,1.776899325920139e-16,0.0,-0.0008115993602173214,0.00327680624939793,9.675102336003919e-14
112.77488862801599,3.93159332920337,110.6305357290513,0.9207782815478744,-0.6189139352427464,3.267525420272093e-10,-2.273015029786569e-09,-0.00042191905342673383,0.0015596504868662627,-0.0004778291054113621,-2.2993959981106237e-05,6.744072450163344e-13,1.4208013235223593e-12,1.018950771636075e-08,-0.0008362847625586052,0.0033760980315411873,4.8699782414824595e-12
116.08339768799853,4.047613665797649,113.87573207771813,0.9477990834662081,-0.6370344215647545,-1.502295657528631e-08,-3.7723864808181045e-08,-0.00043432480490047823,0.0016054509977616637,-0.0004918625056685068,-2.3704037779439528e-05,3.640241345759912e-12,8.120649355853153e-12,6.456861264051145e-08,-0.0008612682827309409,0.003475387505013878,3.2069247560715794e-11
119.38166242582308,4.163882658712438,117.110677058018,0.974894465304772,-0.6547209247209015,-6.559420039762803e-08,-1.4940640879356622e-07,-0.00044672952811344527,0.0016511691646177,-0.0005058713194887723,-2.4461429475141108e-05,9.707739171724758e-12,2.196644597029514e-11,1.8675640419065644e-07,-0.0008866160049906906,0.0035746859015240856,9.270971642864473e-11
122.67192071082069,4.280159088998065,120.33714854856328,1.0019285116383339,-0.672282204564207,-1.1986325294827306e-07,-2.705181440014653e-07,-0.0004591335415789022,0.0016968166602010595,-0.0005198588977633411,-2.5223793232570336e-05,1.8673684698491293e-11,4.219905766840003e-11,3.5970499088078215e-07,-0.0009121687209343917,0.00367398657667872,2.0101272866210045e-10
125.9513931791246,4.39722062671064,123.55307667448815,1.029121247008635,-0.6901588367789511,-2.3119261778241467e-07,-5.019627274203016e-07,-0.000471538984171359,0.0017423884720308412,-0.0005338242148077782,-2.5983074622171816e-05,3.037554552608871e-11,6.887923801287557e-11,6.132225208609866e-07,-0.0009379066268770722,0.0037732926942809037,3.541636770873657e-10
129.2216973928004,4.514469484584464,126.75966759748249,1.0562874607895083,-0.70802504574839,-3.5230225241194734e-07,-7.649583954723064e-07,-0.000483941649194227,0.0017878837444640096,-0.0005477682043221547,-2.6747310822427133e-05,4.4981920138707855e-11,1.0121653038597739e-10,9.256738985967152e-07,-0.0009639261840863767,0.0038725954831785986,5.412887959779599e-10
132.48164674197074,4.632104985038363,129.9560536656132,1.0835455125395352,-0.7254340829522364,-5.097582402698823e-07,-1.1092458726050001e-06,-0.0004963425321173835,0.0018333003664057484,-0.0005616909017551397,-2.7536769663512233e-05,6.251273734073245e-11,1.3924283056765918e-10,1.310682470728986e-06,-0.0009902782845763374,0.003971903728852572,7.542190263376064e-10
135.73258473106432,4.7499295959280055,133.1430376729467,1.1108060613441406,-0.7428607790945045,-6.766848297408529e-07,-1.4778879518427945e-06,-0.0005087371439429091,0.0018786380782649867,-0.0005755935888845356,-2.836046986633249e-05,8.281812991128817e-11,1.8248727082845007e-10,1.7548635591653268e-06,-0.001017003398499716,0.004071209498867268,9.863150098312682e-10
138.9723156711896,4.867696250816226,136.31842456951642,1.1380232330038667,-0.7604291893174434,-8.460128311348946e-07,-1.8539313409562673e-06,-0.0005211240605786275,0.0019238746850647633,-0.0005894697115181205,-2.9235865701644902e-05,1.0670045977759356e-10,2.322582202055134e-10,2.267115184114354e-06,-0.0010442451709249362,0.004170517472263837,1.2449665666671418e-09
142.1996249530048,4.985106817783705,139.48152426932324,1.1652030113052594,-0.7776312818920385,-1.0194983983890895e-06,-2.2429542133914116e-06,-0.0005335061435354476,0.001969005712508924,-0.000603317546219901,-3.0167019654927836e-05,1.345615999487337e-10,2.8925208357406604e-10,2.85450021647776e-06,-0.0010720353233587563,0.004269815363930139,1.5318088077572007e-09
145.41800362541997,5.1024293710669495,142.63568137808505,1.1923917471624788,-0.7945321781343824,-1.2055095198767626e-06,-2.6611285974378204e-06,-0.0005458837467986498,0.0020140627550601854,-0.0006171474255224465,-3.112349937108217e-05,1.6476292098783694e-10,3.497462409076945e-10,3.4997359636351077e-06,-0.001100128325177352,0.004369113139432885,1.8187300800221905e-09
148.62414828052124,5.219342541327336,145.77705288124855,1.2195246675539746,-0.8115778952275322,-1.3839410509553384e-06,-3.065645980852493e-06,-0.0005582606954050867,0.002059014485537774,-0.0006309483632236953,-3.211650067746363e-05,1.991002713637036e-10,4.1735149814251385e-10,4.223715428584313e-06,-0.0011286298309601266,0.0044684166042421635,2.1347493741351737e-09
151.81384553268984,5.335577287988743,148.9015953021239,1.2466700181906292,-0.8284396029865438,-1.5624071819406635e-06,-3.4549094244845986e-06,-0.0005706387377368781,0.002103827685013374,-0.0006447096438696655,-3.317985751589947e-05,2.3898885470345574e-10,4.956479102757957e-10,5.052004008334937e-06,-0.001157823021923704,0.004567717171015011,2.512476984922176e-09
154.98933247829862,5.450722265383911,152.01115704915438,1.2735394772732658,-0.8455949899864437,-1.7290619178916886e-06,-3.8007751998376966e-06,-0.0005830204817667342,0.0021485177799576848,-0.0006584375223968145,-3.431357362522968e-05,2.8363642281012516e-10,5.828120795189613e-10,5.970216092074458e-06,-0.0011876159875199735,0.004667021499539368,2.890088370487088e-09
158.15365563142322,5.565337607392885,155.1091790950319,1.300396531419326,-0.8628719437483924,-1.8972291580100735e-06,-4.142700922571853e-06,-0.0005954017337074411,0.0021931142080043797,-0.0006721412616882595,-3.550497030516938e-05,3.3170910439481226e-10,6.759594921932869e-10,6.961913709982654e-06,-0.001217861798604574,0.004766331150288285,3.2694387055494338e-09
161.29790919626538,5.6793325532581935,158.18653483535874,1.3270945926897562,-0.8805469884942824,-2.0482314055797886e-06,-4.457835747715281e-06,-0.0006077830514202049,0.002237542886353967,-0.0006857997273886665,-3.672068418235252e-05,3.864822709064105e-10,7.824605973686155e-10,8.084049708160772e-06,-0.0012487048586214305,0.004865641057320941,3.6890185036355544e-09
164.4264417550141,5.792956698780925,161.24776776186496,1.3537667362212986,-0.8984980172982658,-2.193393455191288e-06,-4.754031019736643e-06,-0.0006201592859943829,0.0022818385169364273,-0.0006994246217798495,-3.800118339301331e-05,4.468922198873009e-10,9.000964875760718e-10,9.309050314953176e-06,-0.0012800815731684497,0.004964972388576715,4.104424488990301e-09
167.5377602370754,5.905884254392665,164.29103469398817,1.3804264283540895,-0.9165653821284919,-2.3330272213761376e-06,-5.016803285655571e-06,-0.000632533202456482,0.002325989648356482,-0.0007130140450318559,-3.931814182018403e-05,5.134541205805736e-10,1.0309070542442875e-09,1.064889895895129e-05,-0.0013119813337114255,0.0050643104102683955,4.551851016436763e-09
170.63122300494905,6.0179950203362464,167.31585923518443,1.4070422177354898,-0.9348649249406833,-2.4561936863568593e-06,-5.228221704891719e-06,-0.0006449045676160801,0.0023699902480984903,-0.0007265657866218923,-4.069943478162371e-05,5.865526787067359e-10,1.1756097758208543e-09,1.2104534559458579e-05,-0.0013444874712119697,0.005163661510139111,5.0256239698448105e-09
173.70550997322835,6.129467188186883,170.32090149570257,1.433623003948075,-0.9534330708635331,-2.5732567943111493e-06,-5.4248548747378054e-06,-0.000657272761095178,0.002413831587571585,-0.000740078325377013,-4.216476835854024e-05,6.661188582105683e-10,1.333663126187586e-09,1.3687574699078958e-05,-0.0013777104646809256,0.005263024025401506,5.5211116483525725e-09
176.76397832225246,6.240589402644963,173.31014164952327,1.460189442028653,-0.9727001827124471,-2.6947926152432514e-06,-5.623661036592259e-06,-0.0006696403209187051,0.002457550410232749,-0.0007535613562899613,-4.367003141782507e-05,7.502134088248938e-10,1.5020359170036056e-09,1.5381081827939915e-05,-0.0014114826009646868,0.0053623854231198516,5.993517897007162e-09
179.8052833642376,6.351144692738616,176.2819364865807,1.486679199773838,-0.9923875811978088,-2.805831493161121e-06,-5.806565268271354e-06,-0.0006820061975731426,0.0025011301806007764,-0.0007670103790912205,-4.519167505595614e-05,8.401239242083469e-10,1.6822940316903884e-09,1.7189434015001385e-05,-0.0014456965009436702,0.005461756806599909,6.49175925993004e-09
182.8302700995122,6.460813810693325,179.23669578765376,1.5130280495722153,-1.0122987178228595,-2.8867486967297183e-06,-5.932909294865508e-06,-0.000694373182969886,0.002544575665583732,-0.0007804272186108254,-4.675032012739746e-05,9.358448352731697e-10,1.8745377393967933e-09,1.9109778875983637e-05,-0.0014804152544752524,0.005561132076126642,7.02273575349956e-09
185.8354884013083,6.569563245129926,182.17113750000235,1.5392214466192733,-1.0325275686640483,-2.939665121139358e-06,-6.032493974950028e-06,-0.0007067444739541877,0.0025878683806513578,-0.0007938092213992164,-4.837561339764664e-05,1.0396420380369866e-09,2.083375963036525e-09,2.1170910415320313e-05,-0.0015158192099906883,0.005660500901259306,7.632383735760411e-09
188.81484965215216,6.677029899670579,185.07913489402605,1.5653212638452738,-1.053002273496644,-2.9736095110326198e-06,-6.098489912957887e-06,-0.0007191246204433741,0.0026309646553462247,-0.0008071448964862715,-5.007653891539752e-05,1.1536488655992591e-09,2.312642389211228e-09,2.3416832751180327e-05,-0.0015521661547857587,0.005759850600307428,8.259870233611466e-09
191.7730074193485,6.78395712542767,187.96580286826824,1.5915362337515175,-1.0738484655166214,-2.997779787479586e-06,-6.182187943787682e-06,-0.0007315160573720871,0.002673915466662473,-0.0008204481180193365,-5.1864386341204617e-05,1.277091980454495e-09,2.5623585842742285e-09,2.5829019419342564e-05,-0.0015892103621333183,0.005859207240761651,8.89299644863411e-09
194.70757972942766,6.889737572555601,190.82814868199173,1.6175845209379658,-1.0949849599681467,-3.0021734233212767e-06,-6.219856338500317e-06,-0.0007439227903649675,0.002716694047562684,-0.0008337102958275148,-5.371395145513526e-05,1.4101189201015484e-09,2.832541312357268e-09,2.8417776982131364e-05,-0.0016269694606283129,0.00595856955321757,9.5041231793787e-09
197.61387110062597,6.9944993525352075,193.66199958789852,1.6435146494973536,-1.1162432882040871,-3.0225383623343573e-06,-6.2459158261556866e-06,-0.0007563612569737329,0.0027592859946085845,-0.000846923422788236,-5.566759064836652e-05,1.5545563842884801e-09,3.1276252435857165e-09,3.123081128849402e-05,-0.0016656270865164013,0.006057944828049381,1.019701533345364e-08
200.48338187752418,7.098989076691273,196.45982772736826,1.6694588933180852,-1.137167815588323,-3.048551742465961e-06,-6.317778531761877e-06,-0.0007688503180958534,0.002801658553291995,-0.0008600738758641327,-5.7782831194412727e-05,1.7151763272481987e-09,3.4544008852147647e-09,3.43490824346613e-05,-0.0017054675732589334,0.006157320585603193,1.08875042287769e-08
203.29469664427768,7.201101389331331,199.20069219741805,1.6949757997937824,-1.1579997859940532,-3.09922168564899e-06,-6.370906585032706e-06,-0.0007814878970447672,0.0028437063666955824,-0.0008730925876049584,-6.0200251875509e-05,1.9028679014882106e-09,3.83430085966956e-09,3.79601752341421e-05,-0.0017472553882335157,0.00625671086557823,1.1747994860671706e-08
206.03548400393424,7.30087143220502,201.87254342197352,1.7198688413262717,-1.178804960592625,-3.110768000492953e-06,-6.427296111997747e-06,-0.0007942489261693325,0.0028853289145574683,-0.0008859738768179964,-6.297836616184098e-05,2.1244209697636927e-09,4.282488614083702e-09,4.2146479678464375e-05,-0.0017915986222555042,0.006356107351276349,1.2621066256756702e-08
208.74532854221258,7.399029328166355,204.5132041885712,1.7445386459568568,-1.1994318757431195,-3.1650563686084993e-06,-6.4717875755704165e-06,-0.0008070874649849152,0.002926789350480401,-0.0008988042552985948,-6.587313733840032e-05,2.358784571642813e-09,4.762311082320496e-09,4.66131561043127e-05,-0.0018366760739306942,0.006455518114486351,1.3512433081063036e-08
211.39376597948558,7.495254060009055,207.09396318508684,1.768763858535103,-1.219792853827514,-3.2137826369787205e-06,-6.543813332596457e-06,-0.0008200876891857644,0.002967934373740815,-0.0009115134051251334,-6.904801933438352e-05,2.6226771473222755e-09,5.298872500329805e-09,5.162462552855518e-05,-0.001883688053738472,0.006554939807673155,1.4522632253488343e-08
214.00232418591446,7.5905160336892665,209.63525235969374,1.7927487138615683,-1.2398838973815125,-3.2496490456497697e-06,-6.613761024135535e-06,-0.0008331779228425313,0.0030088670625286625,-0.0009241526185292789,-7.238876711877025e-05,2.905606429625416e-09,5.871626654315273e-09,5.69904018766681e-05,-0.0019319346879444997,0.0066543695856277115,1.5531219797170535e-08
216.54072007746709,7.682497672796485,212.10727521485475,1.8160165550091474,-1.2595974577528097,-3.2721339096398966e-06,-6.638420588130476e-06,-0.0008464605696348402,0.00304944300617113,-0.0009366613061082107,-7.599260066956332e-05,3.2233876972272894e-09,6.515516836066975e-09,6.298700867014057e-05,-0.0019821832467258925,0.006753814783441275,1.659771290573096e-08
219.0380909474676,7.773602451947607,214.53863001799124,1.839061675441237,-1.2790639038656333,-3.2928354868860433e-06,-6.650385222689289e-06,-0.0008598253374158158,0.0030897939425441607,-0.0009491015282677912,-7.979708861096516e-05,3.560373713899752e-09,7.196463748971943e-09,6.934619113546333e-05,-0.0020338589202355648,0.006853260353827923,1.7742433798354748e-08
221.47317898681735,7.861783653070501,216.90879340861167,1.8616090705679356,-1.297989319082835,-3.3301746824597968e-06,-6.589136790062397e-06,-0.0008734434767562867,0.003129888453928326,-0.0009614011575007709,-8.373652363000612e-05,3.926890972521689e-09,7.930043492280432e-09,7.630809481165218e-05,-0.0020868238090438612,0.006952745051707112,1.8956489699340942e-08
223.85216919652757,7.9483166899568864,219.22283946534307,1.883791865036369,-1.3169750126444282,-3.3434979925677397e-06,-6.536328051120531e-06,-0.0008871459470902586,0.0031696499800863186,-0.0009736156277903983,-8.81221805996743e-05,4.320130677727676e-09,8.716511947312651e-09,8.375950661704597e-05,-0.002142319546643019,0.007052183321777005,2.0211891467917177e-08
226.15797482341137,8.031935759979675,221.4660977990273,1.905584566161303,-1.3345671667704953,-3.3835411229744896e-06,-6.658984680770275e-06,-0.0009011909393208877,0.003209147874888266,-0.0009856473143065108,-9.246919311228061e-05,4.7482539272215185e-09,9.568254513292364e-09,9.19331582458447e-05,-0.002198654676496843,0.007151681595210786,2.1550509274566515e-08
228.43021125402657,8.115276097514652,223.67509973739516,1.9272255916014769,-1.3527398073555374,-3.432501367771958e-06,-6.787236231238311e-06,-0.0009152255357443487,0.0032484317828212943,-0.000997673608037735,-9.733946834332334e-05,5.193238824143539e-09,1.045704960563221e-08,0.00010041372103176191,-0.0022572763662521635,0.007251151402455076,2.2895618278311938e-08
230.58332954313167,8.192475651146742,225.76702813658355,1.9477296948345355,-1.3694668725474262,-3.478012823067293e-06,-6.880901211061087e-06,-0.0009297463698152771,0.0032871853324349842,-0.0010093938641678383,-0.00010217788746190384,5.6910360102483155e-09,1.1443932550991729e-08,0.00010999487266294591,-0.0023177470479408815,0.007350674949661025,2.4351717262313363e-08
232.73924955839885,8.27180234277707,227.86114069133467,1.9685965760130677,-1.386616164916227,-3.5741996355781865e-06,-7.006327294742983e-06,-0.0009441595558920752,0.0033259527178038325,-0.0010212088910058804,-0.00010744448112915714,6.189618294427636e-09,1.243965193394937e-08,0.00011959808559461098,-0.0023794429513193053,0.007450176092115194,2.579432775084796e-08
234.72310522480868,8.341840203978972,229.78577271267338,1.9876990608702794,-1.4021939930006593,-3.6120709882557687e-06,-6.647285160878426e-06,-0.000959226752848352,0.0033639039856147323,-0.0010325853801343614,-0.00011280172108396927,6.76910897614612e-09,1.3546580837493004e-08,0.00013075723372525015,-0.002444390391401449,0.007549736210674812,2.7395738573039542e-08
236.80133574827542,8.41850663793726,231.8028162943328,2.0080348431046295,-1.4185698761198446,-3.6741265516255893e-06,-6.84878292617099e-06,-0.0009739641823774649,0.003402365329492545,-0.0010442287401989775,-0.00011826318818349769,7.304600455345012e-09,1.460476152069863e-08,0.00014114300163097648,-0.0025078811611276316,0.00764925108313022,2.8847803649550433e-08
238.637540288883,8.482498734169123,233.58175391045992,2.0261359636075698,-1.4327695839550119,-3.7410762120886104e-06,-6.946213320497873e-06,-0.0009895666533215588,0.0034396876432057897,-0.001055313779862754,-0.00012400457133731883,7.948838198889904e-09,1.5875450661670384e-08,0.00015374224865481674,-0.0025764597551000924,0.0077487913948256935,3.077670699915759e-08
240.62946928527214,8.55712659519366,235.5131615060723,2.046122719756551,-1.4483116805464775,-3.852490322591109e-06,-7.219806910725385e-06,-0.0010046217273479954,0.003477803506558477,-0.0010667969903868692,-0.00012965753624141917,8.523299326962351e-09,1.7007141496494715e-08,0.00016499909091932942,-0.0026419054949022966,0.0078483597195158,3.240015605279385e-08
